GEO;AGE;Year;Sex;PovertyRate
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);Less than 6 years;2017;Males;8,4
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 6 to 10 years;2017;Males;
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 6 to 11 years;2017;Males;9,4
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 11 to 15 years;2017;Males;10,3
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 12 to 17 years;2017;Males;9,3
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 15 to 19 years;2017;Males;8,1
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 15 to 24 years;2017;Males;7,0
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 15 to 29 years;2017;Males;6,6
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);Less than 16 years;2017;Males;9,3
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 16 to 19 years;2017;Males;7,2
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 16 to 24 years;2017;Males;6,5
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 16 to 29 years;2017;Males;6,3
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 16 to 64 years;2017;Males;6,9
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);16 years or over;2017;Males;6,5
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);Less than 18 years;2017;Males;9,0
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 18 to 24 years;2017;Males;6,3
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 18 to 59 years;2017;Males;6,8
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 18 to 64 years;2017;Males;6,9
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 18 to 74 years;2017;Males;6,7
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);18 years or over;2017;Males;6,5
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 20 to 24 years;2017;Males;5,9
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 20 to 29 years;2017;Males;5,9
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 25 to 29 years;2017;Males;5,9
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 25 to 34 years;2017;Males;6,0
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 25 to 49 years;2017;Males;6,7
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 25 to 54 years;2017;Males;6,8
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 25 to 59 years;2017;Males;6,9
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 35 to 44 years;2017;Males;6,8
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 45 to 54 years;2017;Males;7,5
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 50 to 64 years;2017;Males;7,5
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 55 to 64 years;2017;Males;7,6
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);55 years or over;2017;Males;6,0
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);Less than 60 years;2017;Males;7,4
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);60 years or over;2017;Males;5,6
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);Less than 65 years;2017;Males;7,4
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);From 65 to 74 years;2017;Males;5,4
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);65 years or over;2017;Males;4,8
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);Less than 75 years;2017;Males;7,2
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);75 years or over;2017;Males;4,0
European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020);85 years or over;2017;Males;3,5
European Union - 27 countries (from 2020);Less than 6 years;2017;Males;8,1
European Union - 27 countries (from 2020);From 6 to 10 years;2017;Males;9,7
European Union - 27 countries (from 2020);From 6 to 11 years;2017;Males;9,8
European Union - 27 countries (from 2020);From 11 to 15 years;2017;Males;10,2
European Union - 27 countries (from 2020);From 12 to 17 years;2017;Males;9,2
European Union - 27 countries (from 2020);From 15 to 19 years;2017;Males;8,2
European Union - 27 countries (from 2020);From 15 to 24 years;2017;Males;7,2
European Union - 27 countries (from 2020);From 15 to 29 years;2017;Males;6,8
European Union - 27 countries (from 2020);Less than 16 years;2017;Males;9,3
European Union - 27 countries (from 2020);From 16 to 19 years;2017;Males;7,5
European Union - 27 countries (from 2020);From 16 to 24 years;2017;Males;6,7
European Union - 27 countries (from 2020);From 16 to 29 years;2017;Males;6,5
European Union - 27 countries (from 2020);From 16 to 64 years;2017;Males;7,3
European Union - 27 countries (from 2020);16 years or over;2017;Males;6,9
European Union - 27 countries (from 2020);Less than 18 years;2017;Males;9,0
European Union - 27 countries (from 2020);From 18 to 24 years;2017;Males;6,6
European Union - 27 countries (from 2020);From 18 to 59 years;2017;Males;7,2
European Union - 27 countries (from 2020);From 18 to 64 years;2017;Males;7,3
European Union - 27 countries (from 2020);From 18 to 74 years;2017;Males;7,2
European Union - 27 countries (from 2020);18 years or over;2017;Males;6,9
European Union - 27 countries (from 2020);From 20 to 24 years;2017;Males;6,0
European Union - 27 countries (from 2020);From 20 to 29 years;2017;Males;6,1
European Union - 27 countries (from 2020);From 25 to 29 years;2017;Males;6,2
European Union - 27 countries (from 2020);From 25 to 34 years;2017;Males;6,3
European Union - 27 countries (from 2020);From 25 to 49 years;2017;Males;7,1
European Union - 27 countries (from 2020);From 25 to 54 years;2017;Males;7,2
European Union - 27 countries (from 2020);From 25 to 59 years;2017;Males;7,4
European Union - 27 countries (from 2020);From 35 to 44 years;2017;Males;7,3
European Union - 27 countries (from 2020);From 45 to 54 years;2017;Males;7,9
European Union - 27 countries (from 2020);From 50 to 64 years;2017;Males;8,0
European Union - 27 countries (from 2020);From 55 to 64 years;2017;Males;8,1
European Union - 27 countries (from 2020);55 years or over;2017;Males;6,6
European Union - 27 countries (from 2020);Less than 60 years;2017;Males;7,7
European Union - 27 countries (from 2020);60 years or over;2017;Males;6,1
European Union - 27 countries (from 2020);Less than 65 years;2017;Males;7,7
European Union - 27 countries (from 2020);From 65 to 74 years;2017;Males;6,0
European Union - 27 countries (from 2020);65 years or over;2017;Males;5,3
European Union - 27 countries (from 2020);Less than 75 years;2017;Males;7,6
European Union - 27 countries (from 2020);75 years or over;2017;Males;4,5
European Union - 27 countries (from 2020);85 years or over;2017;Males;4,2
European Union - 28 countries (2013-2020);Less than 6 years;2017;Males;8,4
European Union - 28 countries (2013-2020);From 6 to 10 years;2017;Males;
European Union - 28 countries (2013-2020);From 6 to 11 years;2017;Males;9,4
European Union - 28 countries (2013-2020);From 11 to 15 years;2017;Males;10,3
European Union - 28 countries (2013-2020);From 12 to 17 years;2017;Males;9,3
European Union - 28 countries (2013-2020);From 15 to 19 years;2017;Males;8,1
European Union - 28 countries (2013-2020);From 15 to 24 years;2017;Males;7,0
European Union - 28 countries (2013-2020);From 15 to 29 years;2017;Males;6,6
European Union - 28 countries (2013-2020);Less than 16 years;2017;Males;9,3
European Union - 28 countries (2013-2020);From 16 to 19 years;2017;Males;7,2
European Union - 28 countries (2013-2020);From 16 to 24 years;2017;Males;6,5
European Union - 28 countries (2013-2020);From 16 to 29 years;2017;Males;6,3
European Union - 28 countries (2013-2020);From 16 to 64 years;2017;Males;6,9
European Union - 28 countries (2013-2020);16 years or over;2017;Males;6,5
European Union - 28 countries (2013-2020);Less than 18 years;2017;Males;9,0
European Union - 28 countries (2013-2020);From 18 to 24 years;2017;Males;6,3
European Union - 28 countries (2013-2020);From 18 to 59 years;2017;Males;6,8
European Union - 28 countries (2013-2020);From 18 to 64 years;2017;Males;6,9
European Union - 28 countries (2013-2020);From 18 to 74 years;2017;Males;6,7
European Union - 28 countries (2013-2020);18 years or over;2017;Males;6,5
European Union - 28 countries (2013-2020);From 20 to 24 years;2017;Males;5,9
European Union - 28 countries (2013-2020);From 20 to 29 years;2017;Males;5,9
European Union - 28 countries (2013-2020);From 25 to 29 years;2017;Males;5,9
European Union - 28 countries (2013-2020);From 25 to 34 years;2017;Males;6,0
European Union - 28 countries (2013-2020);From 25 to 49 years;2017;Males;6,7
European Union - 28 countries (2013-2020);From 25 to 54 years;2017;Males;6,8
European Union - 28 countries (2013-2020);From 25 to 59 years;2017;Males;6,9
European Union - 28 countries (2013-2020);From 35 to 44 years;2017;Males;6,8
European Union - 28 countries (2013-2020);From 45 to 54 years;2017;Males;7,5
European Union - 28 countries (2013-2020);From 50 to 64 years;2017;Males;7,5
European Union - 28 countries (2013-2020);From 55 to 64 years;2017;Males;7,6
European Union - 28 countries (2013-2020);55 years or over;2017;Males;6,0
European Union - 28 countries (2013-2020);Less than 60 years;2017;Males;7,4
European Union - 28 countries (2013-2020);60 years or over;2017;Males;5,6
European Union - 28 countries (2013-2020);Less than 65 years;2017;Males;7,4
European Union - 28 countries (2013-2020);From 65 to 74 years;2017;Males;5,4
European Union - 28 countries (2013-2020);65 years or over;2017;Males;4,8
European Union - 28 countries (2013-2020);Less than 75 years;2017;Males;7,2
European Union - 28 countries (2013-2020);75 years or over;2017;Males;4,0
European Union - 28 countries (2013-2020);85 years or over;2017;Males;3,5
European Union - 27 countries (2007-2013);Less than 6 years;2017;Males;
European Union - 27 countries (2007-2013);From 6 to 10 years;2017;Males;
European Union - 27 countries (2007-2013);From 6 to 11 years;2017;Males;
European Union - 27 countries (2007-2013);From 11 to 15 years;2017;Males;
European Union - 27 countries (2007-2013);From 12 to 17 years;2017;Males;
European Union - 27 countries (2007-2013);From 15 to 19 years;2017;Males;
European Union - 27 countries (2007-2013);From 15 to 24 years;2017;Males;
European Union - 27 countries (2007-2013);From 15 to 29 years;2017;Males;
European Union - 27 countries (2007-2013);Less than 16 years;2017;Males;
European Union - 27 countries (2007-2013);From 16 to 19 years;2017;Males;
European Union - 27 countries (2007-2013);From 16 to 24 years;2017;Males;
European Union - 27 countries (2007-2013);From 16 to 29 years;2017;Males;
European Union - 27 countries (2007-2013);From 16 to 64 years;2017;Males;
European Union - 27 countries (2007-2013);16 years or over;2017;Males;
European Union - 27 countries (2007-2013);Less than 18 years;2017;Males;
European Union - 27 countries (2007-2013);From 18 to 24 years;2017;Males;
European Union - 27 countries (2007-2013);From 18 to 59 years;2017;Males;
European Union - 27 countries (2007-2013);From 18 to 64 years;2017;Males;
European Union - 27 countries (2007-2013);From 18 to 74 years;2017;Males;
European Union - 27 countries (2007-2013);18 years or over;2017;Males;
European Union - 27 countries (2007-2013);From 20 to 24 years;2017;Males;
European Union - 27 countries (2007-2013);From 20 to 29 years;2017;Males;
European Union - 27 countries (2007-2013);From 25 to 29 years;2017;Males;
European Union - 27 countries (2007-2013);From 25 to 34 years;2017;Males;
European Union - 27 countries (2007-2013);From 25 to 49 years;2017;Males;
European Union - 27 countries (2007-2013);From 25 to 54 years;2017;Males;
European Union - 27 countries (2007-2013);From 25 to 59 years;2017;Males;
European Union - 27 countries (2007-2013);From 35 to 44 years;2017;Males;
European Union - 27 countries (2007-2013);From 45 to 54 years;2017;Males;
European Union - 27 countries (2007-2013);From 50 to 64 years;2017;Males;
European Union - 27 countries (2007-2013);From 55 to 64 years;2017;Males;
European Union - 27 countries (2007-2013);55 years or over;2017;Males;
European Union - 27 countries (2007-2013);Less than 60 years;2017;Males;
European Union - 27 countries (2007-2013);60 years or over;2017;Males;
European Union - 27 countries (2007-2013);Less than 65 years;2017;Males;
European Union - 27 countries (2007-2013);From 65 to 74 years;2017;Males;
European Union - 27 countries (2007-2013);65 years or over;2017;Males;
European Union - 27 countries (2007-2013);Less than 75 years;2017;Males;
European Union - 27 countries (2007-2013);75 years or over;2017;Males;
European Union - 27 countries (2007-2013);85 years or over;2017;Males;
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);Less than 6 years;2017;Males;7,4
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 6 to 10 years;2017;Males;
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 6 to 11 years;2017;Males;8,4
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 11 to 15 years;2017;Males;8,2
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 12 to 17 years;2017;Males;7,2
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 15 to 19 years;2017;Males;6,1
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 15 to 24 years;2017;Males;5,4
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 15 to 29 years;2017;Males;5,3
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);Less than 16 years;2017;Males;8,0
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 16 to 19 years;2017;Males;5,5
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 16 to 24 years;2017;Males;5,1
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 16 to 29 years;2017;Males;5,1
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 16 to 64 years;2017;Males;5,9
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);16 years or over;2017;Males;5,4
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);Less than 18 years;2017;Males;7,7
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 18 to 24 years;2017;Males;5,1
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 18 to 59 years;2017;Males;5,9
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 18 to 64 years;2017;Males;5,9
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 18 to 74 years;2017;Males;5,7
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);18 years or over;2017;Males;5,4
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 20 to 24 years;2017;Males;4,7
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 20 to 29 years;2017;Males;5,0
Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023);From 25 to 29 years;2017;Males;5,1
